article_id,tweet_id,relevance_score,tweet
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.4183E+17,2,Offshore Policy will open #opportunities in medium term: INOX Wind http://t.co/ouIev55ntY
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.41831E+17,1,Do not see #pilot project coming up before 3-5 years: INOX Wind http://t.co/pnuYwzWcXO
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.4658E+17,1,just In: Suzlon Energy Bags 105 MW Turnkey Orders: Suzlon Energy 20.70 Unch @CNBCTV18Live
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.46935E+17,0,#Vyapam scam: CBI conducts raids at 40 places in Uttar Pradesh &amp; Madhya Pradesh
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.46944E+17,0,"Vyapam Scam: CBI Conducts Raids in Uttar Pradesh, Madhya Pradesh - NDTV http://t.co/mtzcboguBH"
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.46982E+17,0,#Vyapam scam: CBI conducts raids in 40 places in Madhya Pradesh and Uttar Pradesh http://t.co/yK7iE0Maeh
1478bf7b-1c23-4235-9ed2-b8c287fc952c,6.49098E+17,1,Inox Wind wins 50 mw Turnkey order from GMDC.
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.38543E+17,0,RT @bklas: @yvonnewingett Doesn't make sense to talk abt new funding formula while voter and court ordered lawsuit funding is ignored. #car…
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.38641E+17,1,@TonyCzercz We support legal process.
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.38797E+17,1,A sex-discrimination lawsuit against @BAESystemsInc moves closer toward settlement. http://t.co/rxmOBwHjbY http://t.co/slqPT55oQf
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.39237E+17,1,Sony Pictures reaches settlement in hacking lawsuit http://t.co/nZxgpabfL1
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.39373E+17,1,A judge has approved a $415 million settlement in the poaching lawsuit against Apple and Google http://t.co/DTUF1nkLaR
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.39591E+17,1,The jury is out. Waiting for #VanmatreTrial verdict
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.396E+17,1,"""Mr. Holmes"" lawsuit reaches settlement, says Arthur Conan Doyle estate attorney http://t.co/Bc7SD5afvR"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.39649E+17,0,"RT @SeanFewster: .@Adelaide_FC defender ""dragging out"" $30K pub brawl lawsuit to get a settlement, court told: http://t.co/xNlGrewvtT via @…"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.40188E+17,0,@KenofGhastria Thank you Ken.
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.40524E+17,0,@Ken_Rosenthal magic Ken
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.41249E+17,0,"Johnson and Johnson opening a JLABS ""incubator"" at #MaRS. #onpoli"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.4129E+17,0,"@StatsOnFire You mean the signals that were legal to tape from any location for his first 6 years, and still legal to tape from the stands?"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.41443E+17,0,DTN Iraq: Appellate court panel issues tentative ruling in McNair case: A California appellate court issued a ... http://t.co/MR5INMCtWP
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.41508E+17,0,Former Director of Public Prosecutions Sir Ken Macdonald: drone strikes in Syria carry 'serious legal considerations' http://t.co/LRBLsZ6ZXm
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.41617E+17,1,"Trigger for this settlement was threat of filing of a federal lawsuit, @MayorSRB says."
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.41662E+17,0,@kencharleslong thanks Ken
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.41845E+17,0,@damonayoung Is this even legal.
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.42151E+17,0,Scaffolding company appeals Clark County jury verdict: A scaffolding company is appealing a nearly $1 million ... http://t.co/jDLAlYy9RH
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.42442E+17,1,Jury reaches verdict in Stephen Casaus trial http://t.co/7XRFvgKhtC
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.42453E+17,1,Jury entered court room. Has a verdict. http://t.co/RhM70Up6KX
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.42462E+17,0,@daveweigel Is that legal?
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.42549E+17,0,@btaplatt Love Ken Burns
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.43584E+17,0,Bahraini Court of Appeals to Issue Verdict in Cases Brought against Zainab Al-Khawaja on October 21 http://t.co/9mjxebWezM
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.43591E+17,0,"Rise and fire, #Bucks fans. Gus Johnson and Marques Johnson are reportedly joining the broadcast team. http://t.co/Fg1AoQ9oa4"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44305E+17,1,Johnson and Johnson ‘pauses’ advertising during ‘The View’ after nurse comments http://t.co/pHjIFevBug
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44321E+17,0,"Caitlyn Jenner files to officially change name in Los Angeles court: LOS ANGELES, Sept 15 — Reality television... http://t.co/9JvETnVJ7x"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44359E+17,1,Accused killer walks out of court before jury delivers verdict http://t.co/C925If01q4
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44364E+17,1,"Court overturns jury verdict, says 14-year-old girl not responsible for sex with teacher #LiveOnK2 http://t.co/cpoUGTx4qX"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44606E+17,0,The #UNRWA Legal Aid Unit in gave legal services to 4K + #Palestine #refugees in #Lebannon #UNRWAfacts
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.4462E+17,0,$1.2-million in new provincial funding boosts local health unit base budget to $18.3-million a year. http://t.co/enrVWYf4iW
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.4471E+17,1,Johnson &amp; Johnson pulls advertising from The View following nurse comments http://t.co/Le2nhzn5wM #theviewabc #scandal
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44974E+17,0,@MLGJordanD Is that legal? 😉
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44976E+17,1,A Tampa bankruptcy judge has thrown out the defamation lawsuit against Casey Anthony.
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.44982E+17,0,@shesova Is what legal?
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45336E+17,1,"RT @highline: CHAPTER IV: The worse the data on Risperdal got, the more Johnson &amp; Johnson seemed to intensify its sales effort. http://t.co…"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45412E+17,0,@kenmcnally7 Thanks Ken!💁🏻
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45592E+17,0,"@Coops_tv Oh, for a legal way to watch The Groovy Fellers! Or The Bill!"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45602E+17,1,"Horrified by Johnson &amp; Johnson's tactics, a sales rep goes undercover http://t.co/1RcxWnx8Pb"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45885E+17,0,"@D_Shariatmadari legal reasons, apparently"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45915E+17,0,@GordonRamsay @LondonHouseHK Ken Oath!
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.45944E+17,0,Withdrawing from the  Rome Statute has no legal effect on the on-going trials in the #Ruto #Sang cases
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.46034E+17,1,Lawsuit settlement give @MiamiSeaquarium protestors more space. http://t.co/9vwnlKVpYw
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.46064E+17,1,RT @Briancbs4: Henthorn jury has reached verdict. Parties being summoned back to court
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.46077E+17,2,Reporter @StevenBrill joins us tomorrow with the latest on his epic @highline story on Johnson &amp; Johnson: http://t.co/vvCnliLE1s
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.46136E+17,0,"#OHNewsroom: ""We can write the story now. The verdict is going to be guilty or guiltier."""
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.46324E+17,2,"TUNE IN: Johnson &amp; Johnson and the big lies of #BigPharma: http://t.co/1iP8OlfC2k

(Guests: Andrew Pollack and @StevenBrill)"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.46791E+17,1,Johnson &amp; Johnson and the boy with the 46DD breasts http://t.co/W9fdM8XbIH http://t.co/aVpufxmT9p
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.47052E+17,1,@DearbhailDibs On jury for one of his last cases when he fell ill. Spoke to us by phone from hospital bed and signed himself out for verdict
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.47085E+17,1,RT @ScottGordonNBC5: Attorney General Ken Paxton announces 5-member legal team to defend him from securities charges.Up from 2. @NBCDFW
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.47519E+17,0,Verdict over Alabama corrections officers pay thrown out http://t.co/VSyJ4AqoH2 #wtvanews http://t.co/8FmlksV78v
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.47806E+17,0,@JosephSerna your take on odds he will ever appear before a Los Angeles judge and jury?
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48869E+17,1,RT @BrianEntin: Defense attorney tells jury that victim has filed a civil lawsuit against Boynton Beach Police department. @WPTV
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48877E+17,0,@Sesa_Opas somewhere barely legal
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48894E+17,0,@IGLevine *hugs Ken*
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48929E+17,1,Former MPD officers lawsuit against Badger Guns in jury selection http://t.co/WCMUNUa6qP
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48951E+17,1,Harassment lawsuit against tech titan 'G' Chahal dismissed: A lawsuit against controversial ad tech mogul Gurbaksh… http://t.co/sFMzA7brZL
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48955E+17,1,JUST IN: jury in Alberto Montelongo trial has reached a verdict
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48974E+17,1,Lawsuit says California budget violates school funding guarantee http://t.co/fz7bOjpiFn
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48983E+17,0,"Check out these views of #Lorain sewage conveyance tunnel from Sept. 29, 2015. http://t.co/IDVOmONyqV"
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48996E+17,1,"#Developing Jury has reached verdict in weapons case against Raymond Fryberg, father of MPHS shooter."
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48996E+17,0,"RT @KING5Seattle: #Developing Jury has reached verdict in weapons case against Raymond Fryberg, father of MPHS shooter."
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.48997E+17,2,Lawsuit says company discriminated against pregnant women http://t.co/gv5820UMZR
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.49077E+17,1,Derrick Rose's attorney wants sexual assault lawsuit thrown out http://t.co/dQexUWvys1 #chicago
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.49244E+17,1,"@Philnjax That would be up to a court to decide, which would require a legal challenge/lawsuit."
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.49268E+17,1,RT @coopmike48: Lawsuit says California budget violates school funding guarantee | The Sacramento Bee: Lawsuit says Calif... http://t.co/YN…
175bbfbd-b5f9-4bb3-bfa2-a697633060d3,6.49313E+17,0,@nealrogers that can't be legal...
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.38646E+17,1,"#Mbendu The 2nd accused also says he doesn't know of any circumstances wjy he should be denied bail - confirms the statement was his.
MV"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.38646E+17,1,"#Mbendu The 2nd accused also says he doesn't know of any circumstances wjy he should be denied bail - confirms the statement was his.
MV"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.38928E+17,2,"TOP STORY: Senators Enrile, Bong Revilla, and 18 others tagged in new PDAF scam. http://t.co/wS4MdGMkkU http://t.co/35ms53eYwL"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.38992E+17,1,"RT @jpsoriano: Sen. Juan Ponce Enrile said he will answer new PDAF charges against him- ""I'm going to meet them in the proper forum"" http:/…"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39012E+17,0,"TESDA chief Villanueva, Roxas ally refute new PDAF scam allegations http://t.co/Iw0buoZsZw"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.3906E+17,0,"Defence lawyer Eugene Tan says crime scene has been renovated, seriously compromising case. #cbcns"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39064E+17,1,"""Our ability to commission an independent report has been severely compromised.""-Defence Lawyer, Eugene Tan"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.3909E+17,1,Defense plans to call pros &amp; investigators as witnesses.
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.3909E+17,1,RT @dcollinsWBAL: Defense plans to call pros &amp; investigators as witnesses.
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39284E+17,0,N. Cotabato Rep Catamco denies allegations of her involvement in the PDAF scam | via @MarleneAlcaide
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39304E+17,0,"VP Binay says at the start of his administration, he will immediately push for amendments in economic provisions of the Constitution"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39309E+17,0,"PHOTOS: Four houses destroyed by fire in Tatalon, Quezon City | via @allangatus http://t.co/ew4Oh44pwE"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39314E+17,0,Binay says he will push for economic chacha at the start of his administration @cnnphilippines
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39314E+17,0,"VP Binay says at the start of his administration, he will immediately push for amendments in economic provisions of the Constitution"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39335E+17,0,The brother of a boy kidnapped &amp; murdered by the IRA in 1973 says he wants as much information as possible to come out of the HIA Inquiry
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39339E+17,0,"Imagining the future of the Schwarzman Center: In the basement of the newly renamed Schwarzman Center, which… http://t.co/fnoFS2rgv5"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39345E+17,0,@PrinceJohnpaulg Difference is in depreciation of the respective currencies of the 2 countries against the dollar. DSTV charges in $$
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39436E+17,2,"Will Drilon, Abad, Roxas be defense witnesses for Revilla in PDAF graft cases? http://t.co/bHrni2xuqt http://t.co/eSxsDrV8gm"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39467E+17,0,The Prime Minister of Hungary Viktor Orban wants them in a detention camp.  https://t.co/LDRNSL37kA
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39509E+17,0,"RT @THE_47th: That and the fact the father himself said he wants the world to see, hoping his two sons would be the last to die https://t.c…"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39518E+17,0,For those hoping to travel from out of town to see the Pope. It's time to start looking at the Philly Archdiocese as part of the issue here.
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39538E+17,0,"RT @aminugamawa: Buhari uses a number of cars, 2 of which he bought from his savings and the others supplied to him by the FG in his capaci…"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39581E+17,0,Second victim in Quezon City van shooting dies  https://t.co/agdbSYj4xk
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39677E+17,0,RT @GarShehu: He bought two of the cars from his savings and the others supplied to him by the FG as a former Head of State.
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39755E+17,0,PIA-5/CATANDUANES: The Philippine National Police (PNP) here is spearheading the Crime Prevention Week... http://t.co/KN7PCVw6sH
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39757E+17,2,"Bong lists Drilon, Enrile as possible defense witnesses http://t.co/Y3DjP2EMtk http://t.co/ydgFug1WtX"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.3977E+17,2,On #TheWrap: Senator Bong Revilla eyes at least 34 witnesses in his graft case http://t.co/prT7fjFLKq http://t.co/0ql9UFS9Zr
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39793E+17,0,50 more solons to face PDAF scam cases: lawyer http://t.co/HUISCoEJ3V http://t.co/epzUYqQNii
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.39959E+17,2,Lawyer: 50 more lawmakers to face PDAF scam cases http://t.co/zkYPdj6IQ1
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.40034E+17,0,In 2001 Justice Skweyiya joined the Bench as a Judge of the KwaZulu-Natal Division of the High Court #RIPSkweyiya
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.40248E+17,0,I was the only reporter he had talked to and also gave the copy of his resignation. https://t.co/ipMYZr29Pi
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.40314E+17,0,Lawmaker's wife denies involvement in PDAF scam http://t.co/JambElqg6a
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.40627E+17,0,"@dwiz882 HPG Traffic team not yet deployed along Edsa, on going send-off/Deployment ceremonies on going at Camp Crame."
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.40857E+17,0,Ex-APEC solon signed ‘pork’ docus at Napoles office – Luy  http://t.co/DjNcOIWjgg | @MJcayabyabINQ http://t.co/fWPuUM4Pg9
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.41276E+17,1,RT @krqehaley: Defense plans on bringing in 2 witnesses this afternoon. #CasausTrial
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.4174E+17,0,"8. Lawyer: ""Yes."" #bn"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.41926E+17,0,@FarangTalk @FreeMindTH  Dr Pornthip is one of several forensics persons the Koh Tao defense team are calling as defense witnesses
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.42209E+17,1,"RT @marcelo_beth: Enrile on defending himself from PDAF cases: I've been trained as a lawyer, a trial lawyer, an all around lawyer. I'm not…"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.42265E+17,0,"@kati_soph he has a surprisingly good sense of humor. However, I never want to be the accused in his court."
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.42358E+17,0,Lawyer brawls!
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.43186E+17,0,Anfernee Benitez is making his 15th start of the season for the Osprey. He has lost his last three starts.
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.43291E+17,0,2 killed in Quezon City drug bust http://t.co/gcSY7ZIcgz
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.43399E+17,0,Teenager accused of killing 15-year-old for his bike claims his parents handed him in to police after he was named as the killer on Facebook
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.43665E+17,0,"Prosecution admits getting ""exhausted"" of PDAF scam trial | via @marcelo_beth"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.43695E+17,0,"PIA-6/AKLAN: Facilities and equipment of the Philippine National Police, will be on the list of priority,... http://t.co/63M4417NBc"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.44807E+17,0,PIA-6/ILOILO: The Philippine National Police Regional Office has tapped the support of other law enforcement... http://t.co/ggtg5GiAM5
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.44889E+17,0,@seunkoya The High Court Judge which issued the order erred in law. He actually summoned the CCT before the court?
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.45722E+17,0,@banduakiri With her lawyer??
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.4581E+17,0,"From @dzIQ990 

Drug den beside Camp Crame raided by PNP-AIDSOTF http://t.co/7X4LDpj03i http://t.co/DMQUYevLpR"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.45851E+17,0,PIA-6/AKLAN:  The municipality of Kalibo is urging the Philippine National Police to assign more policemen here... http://t.co/KZmg7dxV4a
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.45913E+17,1,Napoles' lawyer: Prosecution misled the court http://t.co/8dCzZJkySK
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.45913E+17,0,"Prosecution misled the court, says Napoles' lawyer http://t.co/jBwbL96xqO http://t.co/VtWMtpGAp5"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.45961E+17,0,"RT @seracongi: Bond's defense: She wants to cooperate, wants McCarthy to pay for his crime #wcvb"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.45968E+17,0,Drug dens discovered near Camp Crame http://t.co/RYPYjOyhHX http://t.co/pMUt1WF6NT
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.46093E+17,0,Drug dens near Camp Crame raided; 15 nabbed http://t.co/MDmusSUf2x
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.46222E+17,1,CSO Demands Probe into Alleged Misuse of N3.6bn Power Training Fund http://t.co/8VLpOVCCLA
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.46222E+17,1,CSO Demands Probe into Alleged Misuse of N3.6bn Power Training Fund:  http://t.co/1HjtrGfCCf
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.46223E+17,1,CSO Demands Probe into Alleged Misuse of N3.6bn Power Training Fund http://t.co/mosMEH5UhR
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.4629E+17,0,"Ex-APEC rep got P57M kickbacks in PDAF scam, says Luy http://t.co/MtW9AjCFb4 http://t.co/jPMfDrr3lm"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.4682E+17,0,"His experiences in the concentration camps helped him survive, and he would sneak out of camp at night in search of food for his comrades."
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.47082E+17,1,RT @whec_nrudd: Defense says it will have witnesses. No list or number yet. #tantrial
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.472E+17,0,Fugitive brothers Mario and Joel Reyes presented to media at camp crame | via @mikefrialde http://t.co/H5syjHy27a
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.47459E+17,0,Here's Center City the police state right now via @morganzalot. MORE: http://t.co/deAZhf9V4s #PopeInPhilly http://t.co/3mxRNdPF76
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.48132E+17,0,Fake cop falls in Quezon City drug bust http://t.co/mClYKnGcn0
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.48568E+17,0,@zkahn94 Not a lawyer!
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.48661E+17,0,Witnesses claim the officer involved in the shooting is the commander of the district ..
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.48993E+17,1,".@OUNROTC officer fired for alleged misuse of funds
http://t.co/shM7b2UjNt http://t.co/uVBgQCB7TH"
17e7c861-f3cf-49d3-bf93-4daf4a99324c,6.49062E+17,1,Sen. Bong Revilla admits that he wants to run for president but not this coming elections | via @marcelo_beth
1a0e4778-5711-48a0-879f-c5d0490c3918,6.3868E+17,0,Federal agency proposes taking plant off threatened list http://t.co/Yc77Bc1CCs
1a0e4778-5711-48a0-879f-c5d0490c3918,6.39078E+17,0,“EPA is a federal agency that feels responsibility to no one” http://t.co/xk3LqpZdDj #AltusOK #AgChat
1a0e4778-5711-48a0-879f-c5d0490c3918,6.39086E+17,2,"GOP leggies say their beliefs are not relevant to the bill, Dems say they are given that bill deals with family planning funding."
1a0e4778-5711-48a0-879f-c5d0490c3918,6.39171E+17,0,46 minutes on hold with a federal agency ¯\_(ツ)_/¯
1a0e4778-5711-48a0-879f-c5d0490c3918,6.40172E+17,0,@Insaneballer  Account number only .^JG
1a0e4778-5711-48a0-879f-c5d0490c3918,6.40601E+17,0,"@P_Nyale Please provide your account number, telephone number  ^LW"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.40731E+17,2,Tax and Superannuation Laws Amendment (2015 Measures No. 2) Bill has passed the #Senate without amendments
1a0e4778-5711-48a0-879f-c5d0490c3918,6.4123E+17,2,".@timkaine: ""The bipartisan bill... was drafted so that 60 votes would be required in the Senate..."" @TheIranDeal"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.41236E+17,2,"RT @joshrogin: .@timkaine: ""The bipartisan bill... was drafted so that 60 votes would be required in the Senate..."" @TheIranDeal"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.41606E+17,0,"Unsurprising, but in my inbox: Toomey to Make It Official This Weekend: 
Will Seek Re-Election to U.S. Senate in 2016"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.42617E+17,0,@ahsuniq Share account number
1a0e4778-5711-48a0-879f-c5d0490c3918,6.4349E+17,0,Braddock mayor announces candidacy for U.S. Senate http://t.co/Vd7RUvkarY
1a0e4778-5711-48a0-879f-c5d0490c3918,6.4353E+17,0,"Ad Agency Job: Account Executive - NY City Advertising Agency - New York, NY http://t.co/LL1rLw3onz #jobs"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.43824E+17,2,RT @ChildSocPol: The only people affected by today's proposed cuts to tax credits are families that are in work
1a0e4778-5711-48a0-879f-c5d0490c3918,6.43941E+17,0,RT @LaurenWalshTV: Alabama Senate passes cigarette tax increase 21-13 ($0.25 increase per pack)- expected to generate about $66mil. #alpoli…
1a0e4778-5711-48a0-879f-c5d0490c3918,6.43941E+17,0,RT @MikeWIAT: The Senate just passed an amended tobacco tax increase bill.
1a0e4778-5711-48a0-879f-c5d0490c3918,6.44226E+17,0,RT @Legal_Times: Federal Agency Lawyers Caution Senate About Electronic Privacy Changes http://t.co/Mm8Vmc2IJz from @MikeSacksEsq
1a0e4778-5711-48a0-879f-c5d0490c3918,6.44229E+17,1,"And the bill that would have changed the system, #AB1200, died in the state Senate.. #KQEDPoliticalMuscle https://t.co/ylBbJRtxIS"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.44333E+17,0,"RT @HrishiHirway: Christie was officially confirmed by the U.S. senate on Dec. 20, 2001, and sworn into office on Jan. 17, 2002. https://t.…"
1a0e4778-5711-48a0-879f-c5d0490c3918,6.44628E+17,0,RT @TheBelloBlotter: Federal agency spent $2.3 million on security for Tsarnaev trial. http://t.co/ZJ9I4IFfZZ
1a0e4778-5711-48a0-879f-c5d0490c3918,6.45056E+17,0,Federal agency orders second election after hospital workers rejected union http://t.co/OsbAPzCtlb
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46013E+17,0,@PubPolWonk 2/3 regulated by any state/federal agency that requires them to disclose business practices.
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46336E+17,0,"I am not one of them - ""@JSODonoghue: ""I know Sen. Vitter has promised at least three people the U.S. Senate seat."" - @JayDardenne #LaGov"""
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46385E+17,2,I’m glad the Senate unanimously passed my Truth in Settlements Act for more transparency around gov settlements. http://t.co/uuwn7Jk7GJ
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46493E+17,0,"A federal judge rules that the song ""Happy Birthday"" is in the public domain and not subject to copyright."
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46503E+17,0,@ExtremeGamer Let's just say I knocked 60 bucks off my bill for switching. Maybe the wife would like that -- lol.
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46509E+17,0,"@samjcharles that is a gem. as they say, brevity is the soul of wit."
1a0e4778-5711-48a0-879f-c5d0490c3918,6.46635E+17,0,RT @BostonGlobe: A federal judge has found that the song ‘‘Happy Birthday To You’’ is entirely in the public domain: http://t.co/DbPMpmMa3n
